,cigever,cigtry,cigyfu,cig30av,cigage,alcever,alctry,alcyfu,aldaypwk,mjever,mjage,mjyfu,mrdaypwk,snfamjev,lsd,psilcy,dmtamtfxy,salviadiv,lsdage,lsdyfu,abusealc,abusemrj,dstngd30,suicthnk,yodprev,yowrage,yowrdbtr,yowrsthk,year,irpinc3,catag6,health,irwrkstat,ireduhighst2,newrace2,irsex,snrlgimp
28309,1,18,9999,3,18,1,17,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,3,2,4,8,7,2,2
28310,1,14,9999,93,999,1,13,9999,99,1,13,9999,93,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,5,4,3,1,10,1,2,3
28311,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,14,1,1,2019,1,1,2,4,7,6,2,99
28312,1,18,9999,93,999,1,21,2018,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,2,1,2,8,5,1,2
28313,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,3,2,7,1,2,3
28314,2,991,9991,91,991,1,17,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,2,2,11,1,1,2
28315,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,2,4,1,1,99
28316,1,10,9999,93,13,1,13,9999,99,1,14,9999,99,99,2,1,2,2,991,9991,0,0,99,99,1,14,1,1,2019,1,1,4,1,7,1,2,99
28317,1,15,9999,93,999,1,17,9999,4,1,14,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,1,8,1,1,1
28318,2,991,9991,91,991,1,18,9999,5,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,6,1,1,11,1,1,1
28319,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,1,5,1,1,99
28320,1,16,9999,93,999,1,15,9999,99,1,16,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,3,1,11,7,1,3
28321,1,15,9999,4,30,1,16,9999,99,1,21,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,5,3,2,9,1,2,2
28322,2,991,9991,91,991,1,16,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,4,4,1,1,11,1,2,4
28323,1,17,9999,4,18,1,18,9999,93,1,17,9999,3,1,1,2,2,2,19,9999,0,0,2,1,99,999,99,99,2019,1,4,4,4,8,1,2,3
28324,2,991,9991,91,991,1,19,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,4,9,1,2,2
28325,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,99,4,7,1,99
28326,2,991,9991,91,991,1,19,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,2,1,7,7,1,4
28327,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,2,1,9,7,1,3
28328,1,14,9999,2,999,1,16,9999,99,1,13,9999,99,1,1,1,2,2,18,9999,1,0,3,1,99,999,99,99,2019,2,2,2,2,9,1,2,94
28329,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,3,4,2,1,11,1,2,1
28330,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,97,99,999,99,99,2019,1,3,1,1,4,7,2,3
28331,1,20,9999,93,20,1,16,9999,99,1,16,9999,99,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,3,1,8,6,1,1
28332,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,2,2,2019,1,1,1,99,3,1,2,99
28333,2,991,9991,91,991,2,991,9991,91,1,20,2019,97,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,3,8,2,2,2
28334,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,2,9,5,2,3
28335,1,10,9999,93,999,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,2,1,1,99
28336,2,991,9991,91,991,1,22,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,2,4,8,7,2,4
28337,1,13,9999,93,999,1,14,9999,99,1,16,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,1,4,10,1,2,4
28338,1,11,9999,93,16,1,12,9999,7,1,14,9999,99,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,1,3,1,4,11,1,1,3
28339,1,16,9999,93,21,1,17,9999,99,1,16,9999,99,2,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,1,2,2,3,9,2,1,3
28340,1,16,9999,93,18,1,15,9999,2,1,16,9999,93,2,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,4,3,3,1,8,1,1,2
28341,2,991,9991,91,991,1,14,9999,6,1,16,9999,93,1,2,1,2,2,991,9991,0,0,4,2,99,999,99,99,2019,7,5,1,1,11,1,1,4
28342,1,22,9999,93,999,1,21,9999,93,1,44,2018,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,5,2,11,5,2,4
28343,1,11,9999,3,15,1,15,9999,99,1,13,9999,5,1,1,1,2,1,17,9999,0,0,3,2,99,999,99,99,2019,1,2,2,2,9,1,2,1
28344,1,16,9999,4,19,1,18,9999,99,1,37,9999,93,1,2,1,2,2,991,9991,0,0,3,2,99,999,99,99,2019,6,4,4,1,11,1,1,3
28345,1,17,9989,93,999,1,17,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,1,2,3,2,9,5,2,3
28346,2,991,9991,91,991,1,15,9999,93,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,1,1,2019,1,1,4,4,6,7,1,99
28347,1,21,9999,93,21,1,21,9999,93,1,18,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,3,4,9,1,2,1
28348,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,4,5,1,99
28349,2,991,9991,91,991,1,17,2019,3,1,15,9999,99,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,4,7,2,2,99
28350,1,16,9999,6,16,1,15,9999,99,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,3,2,1,9,1,2,4
28351,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,4,1,3,10,2,2,4
28352,2,991,9991,91,991,1,18,9999,2,1,17,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,5,2,2,10,1,2,2
28353,2,991,9991,91,991,1,16,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,14,99,99,2019,1,1,2,1,7,1,1,99
28354,1,17,2018,93,999,1,17,2018,99,1,17,2018,99,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,2,4,8,6,2,1
28355,2,991,9991,91,991,1,13,9999,3,1,12,9999,2,99,91,91,91,91,991,9991,0,0,99,99,1,13,1,1,2019,1,1,3,2,4,7,1,99
28356,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,3,2,1,99
28357,1,13,9999,93,999,1,15,9999,99,1,17,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,2,1,1,8,7,1,1
28358,2,991,9991,91,991,1,12,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,97,97,2019,1,1,3,99,2,7,2,99
28359,2,991,9991,91,991,1,17,2018,99,1,16,9999,99,1,91,91,91,91,991,9991,0,1,5,2,99,999,99,99,2019,1,2,2,2,8,1,2,3
28360,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,1,1,4
28361,1,18,9999,93,18,1,21,9999,6,1,18,9999,7,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,4,1,7,2,2,1
28362,2,991,9991,91,991,1,14,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,5,4,2,7,1,4
28363,1,23,9999,1,999,1,21,9999,99,1,21,9999,99,1,91,91,91,91,991,9991,1,0,3,1,99,999,99,99,2019,4,2,3,1,8,1,1,3
28364,1,17,9999,93,999,1,14,9999,3,1,16,9999,93,1,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,6,3,2,1,11,1,1,3
28365,1,12,9999,93,15,1,12,9999,4,1,12,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,2,1,11,1,1,1
28366,1,13,9999,93,999,1,15,9999,99,1,13,9999,99,1,1,1,2,2,17,9999,0,0,5,2,99,999,99,99,2019,6,4,2,2,11,2,2,1
28367,1,16,9999,93,999,1,14,9999,93,1,14,9999,7,1,2,1,2,1,991,9991,0,0,3,1,99,999,99,99,2019,1,3,2,1,8,1,1,1
28368,1,16,9999,93,999,1,18,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,4,3,1,9,1,1,3
28369,2,991,9991,91,991,1,15,2017,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,1,1,2019,1,1,2,4,6,1,2,99
28370,2,991,9991,91,991,1,17,2018,99,1,17,2018,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,7,7,2,3
28371,2,991,9991,91,991,1,16,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,4,7,1,1,99
28372,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,94,2,99,999,99,99,2019,1,4,2,2,7,7,1,4
28373,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,2,1,1,6,1,1,4
28374,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,94,2,99,999,99,99,2019,1,3,1,1,9,2,1,3
28375,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,4,1,4,8,7,2,4
28376,1,15,9999,6,15,1,15,9999,2,1,30,9999,99,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,2,6,4,4,8,1,2,1
28377,1,18,9999,93,999,1,20,9999,3,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,2,2,11,1,2,4
28378,1,994,9994,4,17,1,16,9999,99,1,994,9994,98,1,91,91,91,91,991,9991,0,0,2,97,99,999,99,99,2019,5,4,4,4,11,1,2,3
28379,1,15,9999,93,999,1,16,9999,1,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,2,4,9,1,2,3
28380,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,4,11,1,2,4
28381,2,991,9991,91,991,1,21,2018,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,1,2,2,4,7,7,2,4
28382,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,1,2,5,4,7,2,1,94
28383,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,1,1,8,6,1,3
28384,1,15,9999,93,16,1,15,9999,99,1,14,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,4,3,9,7,2,3
28385,2,991,9991,91,991,1,19,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,3,4,10,2,2,4
28386,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,3,2,2,99
28387,2,991,9991,91,991,1,12,9999,99,1,16,9999,7,1,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,2,2,2,1,9,1,2,3
28388,1,13,9999,5,16,1,15,9999,99,1,17,9999,6,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,4,3,3,1,8,1,1,2
28389,1,29,9999,93,30,1,18,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,5,3,1,11,2,2,3
28390,2,991,9991,91,991,1,14,2019,99,1,13,9999,99,99,91,91,91,91,991,9991,0,0,99,99,1,14,2,2,2019,1,1,4,4,4,1,2,99
28391,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,7,7,2,3
28392,1,31,9999,2,44,1,28,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,4,3,1,8,2,1,3
28393,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,1,2,3,2,8,2,2,2
28394,1,16,9999,3,18,1,18,9999,99,1,16,9999,93,1,1,1,1,2,16,9999,0,0,4,2,99,999,99,99,2019,5,4,3,1,8,1,1,3
28395,1,12,9999,3,17,1,11,9999,1,1,12,9999,93,1,1,1,2,2,17,9999,0,0,5,2,99,999,99,99,2019,4,4,2,1,11,1,2,1
28396,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,2,1,99
28397,2,991,9991,91,991,1,15,9999,93,1,12,9999,99,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,6,7,1,99
28398,1,19,9999,1,20,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,4,1,9,1,2,3
28399,1,15,9999,93,999,1,8,9999,2,1,8,9999,99,2,1,1,2,2,20,9999,0,0,3,1,99,999,99,99,2019,1,5,3,4,10,1,1,3
28400,2,991,9991,91,991,1,18,9999,99,1,23,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,3,1,1,11,1,2,2
28401,2,991,9991,91,991,1,17,9999,1,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,5,4,8,7,1,1
28402,1,17,9999,93,999,1,21,9999,99,1,18,9999,93,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,4,3,4,1,8,7,2,3
28403,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,1,1,2,99
28404,1,18,9999,93,999,1,21,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,3,2,1,11,7,1,1
28405,2,991,9991,91,991,1,15,9999,93,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,15,2,2,2019,1,1,1,4,7,1,2,99
28406,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,11,2,2,2019,1,1,2,99,4,1,2,99
28407,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,2,1,1,99
28408,1,17,9999,93,17,1,14,9999,5,1,18,2018,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,2,2,4,8,1,1,4
28409,1,14,9999,93,16,1,16,9999,93,1,16,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,3,4,8,1,1,3
28410,1,18,2018,93,999,1,18,2019,1,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,3,2,7,1,1,3
28411,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,3,1,1,11,5,2,4
28412,1,15,9999,93,16,1,18,9999,99,1,16,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,2,1,11,1,2,2
28413,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,4,7,1,99
28414,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,3,9,1,2,3
28415,1,18,9999,93,999,1,20,9999,99,2,991,9991,91,3,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,2,3,2,1,11,3,2,1
28416,1,15,9999,93,999,1,16,9999,85,1,25,9999,93,1,1,2,2,2,30,9999,0,0,3,2,99,999,99,99,2019,3,6,3,4,9,2,2,3
28417,1,17,9999,4,22,1,22,9999,99,1,20,9999,93,3,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,3,2,2,1,11,1,1,3
28418,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,2,2,1,9,1,1,2
28419,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,3,1,8,4,1,4
28420,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,3,1,9,2,2,4
28421,1,5,9999,93,5,1,12,9999,7,1,18,9999,7,1,1,2,2,2,24,9999,0,0,5,2,99,999,99,99,2019,6,6,3,1,11,2,1,4
28422,2,991,9991,91,991,2,991,9991,91,1,14,9999,93,2,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,1,2,3,2,9,3,2,1
28423,2,991,9991,91,991,1,19,9999,99,1,19,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,1,1,11,1,2,2
28424,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,3,7,7,2,99
28425,1,16,9999,5,18,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,3,4,11,1,2,1
28426,1,18,9999,4,20,1,18,9999,1,1,20,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,3,3,1,9,4,1,4
28427,2,991,9991,91,991,1,21,9999,1,2,991,9991,91,3,91,91,91,91,991,9991,1,0,4,2,99,999,99,99,2019,2,3,3,1,8,1,2,3
28428,1,19,9999,3,22,1,21,9999,99,1,20,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,2,2,1,8,2,2,4
28429,1,18,9999,93,999,1,21,9999,4,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,1,4,11,1,1,3
28430,1,18,9999,93,999,1,17,9999,94,1,19,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,2,3,1,8,7,1,3
28431,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,4,1,1,99
28432,1,21,2019,3,999,1,19,9999,99,1,21,2018,99,1,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,1,2,4,1,8,6,2,4
28433,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,14,1,1,2019,1,1,3,4,7,1,1,99
28434,1,25,9999,93,999,1,17,9999,99,1,21,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,2,2,11,1,1,1
28435,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,1,1,99
28436,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,1,1,1,99
28437,1,17,9999,93,999,1,16,9999,99,1,16,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,1,1,9,1,1,4
28438,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,1,2,8,2,2,3
28439,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,3,5,2,2,99
28440,2,991,9991,91,991,1,21,9999,3,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,2,1,11,5,1,3
28441,2,991,9991,91,991,1,11,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,1,1,2,99
28442,1,13,9999,4,15,1,12,9999,2,1,12,9999,2,1,1,1,2,2,16,9999,1,0,3,2,99,999,99,99,2019,2,2,2,1,8,1,1,3
28443,2,991,9991,91,991,1,17,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,6,2,2,1,11,1,1,3
28444,1,17,2019,1,999,1,17,2019,99,1,17,2018,99,99,2,2,2,1,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,3,7,1,1,99
28445,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,1,2,2,4,9,5,2,4
28446,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,4,7,2,99
28447,2,991,9991,91,991,1,15,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,1,1,11,7,2,4
28448,1,17,9989,2,999,1,17,9999,99,1,17,9999,3,3,1,1,2,2,18,2018,0,0,5,2,99,999,99,99,2019,1,2,2,2,8,7,1,3
28449,2,991,9991,91,991,1,15,9999,98,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,5,4,1,7,7,1,3
28450,1,16,9999,6,30,1,15,9999,7,1,21,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,5,2,4,11,1,1,4
28451,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,7,1,99
28452,2,991,9991,91,991,1,19,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,6,2,4,9,1,2,1
28453,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,2,7,7,2,2
28454,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,1,1,8,7,1,1
28455,1,11,9999,2,14,1,17,9999,99,1,14,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,4,4,1,2,9,1,2,4
28456,1,22,9999,2,26,1,21,9999,1,1,27,9999,99,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,4,3,3,2,9,1,1,1
28457,2,991,9991,91,991,1,27,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,2,4,10,7,2,3
28458,1,17,9999,3,35,1,994,9994,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,3,3,10,5,1,97
28459,2,991,9991,91,991,1,16,2019,99,1,15,2019,99,99,2,2,2,2,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,4,6,4,1,99
28460,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,2,8,5,2,3
28461,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,4,2,7,1,2,3
28462,1,18,9999,93,999,1,16,9999,99,1,18,9999,93,1,91,91,91,91,991,9991,0,0,4,1,99,999,99,99,2019,7,3,1,1,11,1,2,3
28463,1,13,9999,3,14,1,17,9999,99,1,14,9999,93,1,1,2,2,2,18,9999,0,0,5,2,99,999,99,99,2019,6,4,3,1,8,1,1,3
28464,1,994,9994,98,18,1,994,9994,3,2,991,9991,91,1,91,91,91,91,991,9991,1,0,1,2,99,999,99,99,2019,1,3,3,4,6,2,1,4
28465,1,15,9999,7,15,1,4,9999,7,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,2,1,8,2,1,3
28466,2,991,9991,91,991,1,13,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,3,1,6,7,1,1
28467,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,4,7,7,1,1
28468,1,12,9999,93,999,1,15,9999,97,1,15,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,2,1,9,2,2,3
28469,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,2,2,2019,1,1,1,4,6,5,2,99
28470,1,12,9999,4,15,1,12,9999,93,1,12,9999,93,1,1,1,2,1,16,9999,0,0,5,2,99,999,99,99,2019,2,2,2,1,9,7,2,3
28471,2,991,9991,91,991,1,21,9999,99,1,17,9999,5,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,2,1,1,9,6,2,3
28472,1,15,9999,93,999,1,18,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,6,1,4,11,1,2,1
28473,2,991,9991,91,991,1,16,9999,99,1,17,9999,99,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,3,2,8,2,2,3
28474,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,99,3,1,1,99
28475,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,14,1,2,2019,1,1,2,4,6,1,2,99
28476,2,991,9991,91,991,1,16,9999,99,1,22,9999,93,1,1,2,2,2,22,9999,0,0,5,2,99,999,99,99,2019,1,5,3,4,9,1,2,4
